Retail;12;198433.29568;248545.7676;723162.6998
Retail;13;366247.31399;445559.8661;1388566.808
Retail;14;723539.923175;899206.0219;2208520.4205
Retail;15;1531603.2958;1963328.706;4166394.617
Retail;16;2376678.06341;3074074.3645;5798260.7667
Retail;18;5236496.39715;5985799.3355;11658895.135
Retail;19;6273346.84614;8784618.284;15186823.592
Retail;22;6031809.99439;10313280.9095;25205680.207
Retail;24;7505919.40222;8767961.324;15385976.5626
Retail;27;9198548.5492;9524644.499;37294326.408
Retail;31;9468435.54118;10489016.15;33585896.982
Supermarkets;10;73982.4192;92925.9216;141180.61051
Supermarkets;11;338177.34859;345184.9625;439007.64672
Supermarkets;12;780642.24538;876132.4246;1231500.2288
Supermarkets;13;372804.18307;439310.8334;653944.02135
Supermarkets;14;779042.829267;873334.761;1324799.9485
Supermarkets;15;1706132.96984;1870561.978;2716123.3416
Supermarkets;16;3262104.1903;3607898.5;4920575.7227
Supermarkets;18;5237736.88467;5362064.5635;6848877.4799
Supermarkets;19;8395209.1772;8871842.277;14032996.25
FMCG;10;97424.7264;105468.2208;524193.22442
FMCG;11;328943.369088;386392.7448;833073.9144
FMCG;12;448038.1512;548039.4404;1026442.597
FMCG;13;906989.25045;1032011.519;1761507.335
FMCG;14;1661277.41176;1900687.053;3097721.681
FMCG;15;2458798.34365;2739161.433;4559288.4936
FMCG;16;3765824.83048;4379212.07;6368173.1208
FMCG;18;6192514.82066;6908849.424;16783221.318
FMCG;19;5613247.6626;6048237.205;8881862.522
FMCG;22;7812928.1366;10042512.33;16397413.96
FMCG;24;16410383.8684;16574187.45;20195317.228
Banking;11;387699.905952;555093.2096;735763.67861
Banking;15;2259421.61406;2428461.991;2976744.1594
Banking;16;4954138.81434;5016930.915;5735261.9606
BFSI;10;132647.8007;155400.8342;255001.16736
BFSI;11;238774.47159;262189.224;431139.42081
BFSI;12;344153.454411;447056.49125;807113.89102
BFSI;13;935473.684156;983932.0903;1448040.5908
BFSI;14;1229523.8574;1286295.4495;1742166.8748
BFSI;15;2008072.25386;2098599.7645;2544525.8868
BFSI;16;2934914.1134;3274640.25;4631985.5574
BFSI;18;5455409.25508;5694194.844;6825598.984
BFSI;19;8049606.65228;8617081.18;10407078.258
International Trade and Development;12;1206739.33712;1379231.424;1797348.886
International Trade and Development;13;1933911.02645;1962071.221;2546459.757
International Trade and Development;14;2355632.3812;2476887.985;2727796.9314
International Trade and Development;15;3460431.49948;3711034.153;4131926.4636
International Trade and Development;16;2761722.4719;2915172.922;5134581.773
Industrial Automation;10;182401.8644;186365.366;275287.5224
Industrial Automation;11;369377.8883;452674.7976;902931.2091
Industrial Automation;12;576730.626808;767360.9261;1164896.4556
Industrial Automation;13;1013462.7848;1159589.31;1864233.9514
Industrial Automation;14;1443152.90108;1653439.128;2737562.7008
Industrial Automation;15;1810086.08296;2152638.156;3279407.2925
Industrial Automation;16;2696081.98232;3053256.018;4468004.9416
Industrial Automation;18;3615360.64744;4089935.21;5605053.9478
Industrial Automation;19;5451653.9896;6057541.28;7344004.156
Wine and Spirits;10;294904.657335;320248.19665;474096.45375
Wine and Spirits;11;401902.1513;439560.1689;597281.1145
Wine and Spirits;12;617703.843554;680385.5372;1422401.3816
Wine and Spirits;13;647286.21227;691948.9343;2030839.3746
Wine and Spirits;14;1049012.83879;1134650.6375;1519966.3838
Wine and Spirits;15;2016823.21447;2184873.9485;3239746.0591
Wine and Spirits;16;3891959.49065;4476396.4495;7592201.7701
Wine and Spirits;18;14093402.8476;15870738.52;18617633.236
Wine and Spirits;19;6834612.87374;7375519.8875;10529096.866
Wine and Spirits;22;10551542.0643;11490658.765;12166574.244
Wine and Spirits;24;12444468.4602;13707749.05;20809668.454
Outsourcing/Offshoring;10;207734.011578;224690.6304;230934.70584
Outsourcing/Offshoring;11;282609.7827;336780.0141;528750.8406
Outsourcing/Offshoring;12;370033.8617;461024.8545;1022302.318
Outsourcing/Offshoring;13;954015.365151;1102900.939;2173542.656
Outsourcing/Offshoring;14;620442.488556;844116.4138;1468756.0782
Outsourcing/Offshoring;15;1084494.901;1269420.81;2278011.331
Outsourcing/Offshoring;16;2023821.14068;2343180.529;3781309.4498
Outsourcing/Offshoring;18;7162544.56236;8113963.308;9184999.9035
Accounting;12;403055.270016;449105.45135;859086.32666
Accounting;13;1105178.25208;1578390.328;1987427.5523
Accounting;15;3438026.46664;4042818.162;4090633.2844
Human Resources;12;403055.270016;449105.45135;859086.32666
Human Resources;13;1105178.25208;1578390.328;1987427.5523
Human Resources;15;3438026.46664;4042818.162;4090633.2844
Packaging and Containers;10;151727.8213;229402.7444;564209.5455
Packaging and Containers;11;340333.517;402494.0658;868322.3726
Packaging and Containers;12;705933.789038;833496.96325;1563377.7025
Packaging and Containers;13;896058.039822;1007809.18555;1408603.1634
Packaging and Containers;14;790359.322492;1226781.117;2809577.8828
Packaging and Containers;15;2144192.67852;2932093.7775;4587199.0313
Packaging and Containers;16;5520354.80892;5949666.597;7022506.7318
Packaging and Containers;18;4961444.96752;5026764.337;7630745.9998
Wholesale;10;166678.3498;179655.5127;249800.5854
Wholesale;11;274531.110164;326707.33365;507843.7599
Wholesale;12;471507.522077;559239.03115;1065688.0392
Wholesale;13;818761.949524;941032.36965;1344142.9014
Wholesale;14;1012307.01122;1113803.084;1362651.7167
Wholesale;15;1806821.31324;2061784.148;2881653.9961
Wholesale;16;3064353.196;3347477.6555;4870587.2215
Wholesale;18;3896776.6849;4233438.028;6050508.404
Wholesale;19;6771975.22875;7486821.8835;9075779.268
Wholesale;22;11163708.4965;11395491.58;11871429.59
Apparel & Fashion;10;135592.9481;144338.7181;272984.2799
Apparel & Fashion;11;288721.20816;354370.095;616612.07604
Apparel & Fashion;12;452660.619304;555947.6472;1022047.7935
Apparel & Fashion;13;620187.2639;805641.5032;1388237.381
Apparel & Fashion;14;1103298.291;1213221.5215;2150273.0459
Apparel & Fashion;15;1989820.25658;2248858.456;3131470.3755
Apparel & Fashion;16;3449425.1465;4012028.936;6098919.7228
Apparel & Fashion;18;5109988.2687;6375613.304;9000986.977
Apparel & Fashion;19;9313464.77296;10411615.06;13506456.114
Apparel & Fashion;22;13897458.6818;14260018.795;15055472.118
Health Care;10;118515.991104;118634.544;309968.46581
Health Care;11;236122.5168;299174.0398;574659.52725
Health Care;12;428744.462105;522950.4212;874253.96585
Health Care;13;964609.598134;999584.4888;1378047.1812
Health Care;14;1455926.1854;1605005.006;2056179.316
Health Care;15;2011535.179;2139445.148;2691087.9344
Health Care;16;3473528.82795;4317837.9745;8155421.7056
Financial Services;11;283182.114232;338090.4884;532168.78126
Financial Services;12;310394.107131;373310.43865;887570.33458
Financial Services;13;880338.466094;1037120.5;2332999.096
Financial Services;14;608017.1843;814288.4242;1155337.073
Financial Services;15;1054529.93612;1163435.316;2013221.2322
Financial Services;16;2006029.20749;2329266.1045;3905768.0897
Restaurants;10;105102.648;108955.4017;160570.06042
Restaurants;11;92409.2064;108467.74565;167766.96631
Restaurants;12;196078.69957;221219.8867;346820.0867
Restaurants;13;328284.57297;395663.94;790366.71154
Restaurants;14;581312.124669;690970.05625;1696856.9314
Restaurants;15;737865.286758;782717.8886;2271246.0572
Restaurants;16;1663728.96255;2058904.4025;4723932.0723
Restaurants;18;4681645.82508;4761877.448;6915971.3692
Restaurants;19;3116818.29337;3476237.5145;6278517.122
Restaurants;22;4624654.66632;5731440.874;5979167.9836
e-Learning;11;337710.11194;384818.3714;694751.8846
e-Learning;12;790740.818129;864584.39635;1426067.055
e-Learning;14;1342480.41315;1563735.731;2448088.9301
e-Learning;15;2589770.08604;3010534.247;3997205.994
e-Learning;16;4871212.73296;5320847.4585;6213578.5895
e-Learning;18;8478677.60912;9920199.226;13646325.672
e-Learning;22;13834267.7132;14960791.08;22353697.966
Agri Industry;11;331718.397984;368142.6672;474076.74816
Agri Industry;12;577252.42004;616508.0236;1063025.7232
Agri Industry;13;789405.740858;1282504.768;1502877.7096
Agri Industry;14;2156442.5196;2326087.598;2820733.5758
Agri Industry;16;4072435.1275;4192366.795;4929871.3118
Agri Industry;22;8643975.99271;8677053.6195;9428170.8814
Architecture & Planning;10;271802.80944;282524.2416;438085.85096
Architecture & Planning;11;364733.676765;392197.21765;579947.5354
Architecture & Planning;12;589973.136692;746008.9359;1100282.5878
Architecture & Planning;13;1040472.3868;1146207.851;1715636.6242
Architecture & Planning;14;1174627.11765;1458548.948;2209251.795
Architecture & Planning;15;2249469.14696;2569762.184;3383157.7774
Architecture & Planning;16;3436374.64196;3843698.476;5036540.2972
Architecture & Planning;18;4296523.46456;4947461.68;5978152.6902
Shipping;10;402454.115228;491064.42625;665935.76104
Shipping;11;254866.751548;310350.9676;967039.86682
Shipping;12;627249.364984;729492.5784;1435075.6274
Shipping;13;901475.358214;1063102.937;1819756.5678
Shipping;14;1449815.9268;1992246.753;2811770.174
Shipping;15;2990750.97183;3612285.9185;5137428.5689
Shipping;16;5017876.383;5547696.523;7453793.065
Shipping;18;8845792.4639;9187107.093;11010011.11
Shipping;22;18934147.0264;18954811.39;25499937.516
Farming;11;136000.60704;144381.6576;210272.29344
Farming;12;416235.099603;475015.7603;881595.64271
Farming;13;1381595.88365;1410045.473;1760911.669
Non-Profit Organization Management;10;133229.16;160948.0;208352.8
Non-Profit Organization Management;11;180699.94;239904.0;391355.4
Non-Profit Organization Management;12;336692.08;504599.0;579210.0
Non-Profit Organization Management;13;501695.3;813274.0;946425.0
Non-Profit Organization Management;14;958010.05;966011.5;1036173.5
Telecommunications;10;93050.8039;105393.9748;130133.54348
Telecommunications;11;354277.847376;388686.915;505307.2467
Telecommunications;12;587971.620995;677524.7179;1082397.6365
Telecommunications;13;823865.353068;925771.9986;1598835.3054
Telecommunications;14;1481322.9578;1705379.2915;2738997.7962
Telecommunications;15;2013363.74862;2801887.6585;4362091.7984
Telecommunications;16;3729268.46018;4496308.327;6720286.5781
Telecommunications;18;7596462.58445;8482267.915;11554673.177
Telecommunications;19;5793975.46002;6011964.4915;7358721.06
Telecommunications;22;12698049.7246;13959640.6;18444023.716
Telecommunications;24;21438735.7116;22588359.72;31149559.844
e-Commerce;10;172500.429096;191936.3669;306731.777
e-Commerce;11;242292.892348;294641.6714;676717.776
e-Commerce;12;297313.446918;414687.5924;1100363.5236
e-Commerce;13;911838.35811;1099377.64;1901191.6905
e-Commerce;14;1736873.596;1896226.116;2502439.4284
e-Commerce;15;2218504.11623;2535316.82;3590759.0667
e-Commerce;16;3696469.15728;3974115.406;5528316.3341
e-Commerce;18;6914892.89252;7553797.034;10170778.204
e-Commerce;19;10362786.9706;12264871.31;14640503.952
e-Commerce;22;17062113.6914;17188039.66;23118065.046
Cosmetics;12;323628.52752;361081.4371;589809.6
Cosmetics;13;422945.947872;510363.5315;845846.35418
Cosmetics;14;1282020.77849;1439186.39;2284633.5004
Cosmetics;15;1931189.98096;2071263.863;2290437.11
Cosmetics;16;2742578.40865;3232512.7905;4267301.1076
Cosmetics;18;5814138.4012;6556476.997;8481520.3968
Cosmetics;19;4630158.48925;7315263.957;11311994.22
Aviation & Aerospace;10;180760.692485;296607.00395;431409.5391
Aviation & Aerospace;11;384635.24222;469636.2554;737497.71508
Aviation & Aerospace;12;537346.846992;716874.6205;962063.97516
Aviation & Aerospace;13;1190543.20318;1251477.613;1565934.1108
Aviation & Aerospace;14;1770213.44121;1815835.1455;2048233.5937
Aviation & Aerospace;15;1915977.58692;1997494.187;2326486.6906
Aviation & Aerospace;16;2754140.53078;2997127.072;4433324.1661
Aviation & Aerospace;18;4844911.26618;5346083.819;6311624.8614
Aviation & Aerospace;19;8063564.0916;8626622.768;9862646.551
Aviation & Aerospace;20;8122091.46782;8571794.864;9839244.6432
Aviation & Aerospace;22;10241680.7881;11343443.62;14263192.74
Airlines/Aviation;11;833376.979849;973012.56495;1239979.4107
Airlines/Aviation;12;854330.0446;878789.2937;907347.2858
Airlines/Aviation;13;1667663.1636;1895555.941;2479119.9462
Airlines/Aviation;14;1928081.7842;2344703.034;3143840.088
Airlines/Aviation;15;2181641.10056;2658251.753;3590796.4034
Airlines/Aviation;16;3123269.52125;3171763.629;4138308.719
Airlines/Aviation;18;3769179.42151;3773396.772;3880661.5606
Airlines/Aviation;19;4980455.62552;6527721.354;9228835.7134
Transportation;12;668265.798886;738920.66335;840483.56352
Transportation;13;977448.80044;1082987.452;1153389.2188
Transportation;14;1405964.67085;1531367.983;1857967.539
Transportation;15;2461154.16972;2527399.138;2683255.5988
Transportation;16;3473238.34384;3567623.525;3789693.4234
Information Services;11;383285.695004;432159.7847;557995.7031
Information Services;12;523091.223928;573744.85325;956810.11434
Information Services;13;998409.537014;1091476.519;1322506.3898
Information Services;14;1376610.86408;1640163.993;2197112.008
Information Services;15;1978505.84605;2123951.136;2757714.1555
Information Services;16;2981047.90955;3172594.863;4259749.24
Information Services;18;4583865.5414;4655447.339;8125968.8086
Information Services;19;8026291.0168;9779664.924;12455343.824
Luxury Goods & Jewelry;10;503645.759467;570691.5361;679433.5114
Luxury Goods & Jewelry;11;861858.450584;862305.2073;1155614.764
Luxury Goods & Jewelry;12;1087907.23332;1097963.145;1381238.6706
Luxury Goods & Jewelry;15;4276669.51569;4289328.0295;4450382.7761
Luxury Goods & Jewelry;16;2453433.1137;2497058.325;7725655.341
Entertainment;11;379954.8;420714.0648;662976.03745
Entertainment;12;545683.137932;659909.9549;1103679.5624
Entertainment;13;1158413.74183;1267272.327;1997449.0464
Entertainment;14;1941094.14055;2175502.05;2844119.2989
Entertainment;15;2632725.37771;2867666.792;3685309.1379
Entertainment;16;3800508.47688;4042150.152;6073188.0684
Entertainment;18;6180141.96521;6788145.6795;7483963.1726
Entertainment;19;7551129.36826;7884648.036;9196165.24
Entertainment;22;8260265.07464;9236709.5285;10814941.853
International Affairs;11;1541740.0;1541740.0;1541740.0
International Affairs;12;1981268.0;1981268.0;1981268.0
International Affairs;13;2612317.0;3415995.0;3592822.0
International Affairs;14;4968855.0;4968855.0;4968855.0
International Affairs;15;6904655.0;6904655.0;6904655.0
International Affairs;16;9678944.0;9678944.0;9678944.0
Textiles;14;3230436.50068;4081532.371;4173887.3974
Computer Software;11;348325.210231;377022.7874;420028.34704
Computer Software;12;509174.134004;616328.8256;1344365.486
Computer Software;13;1784728.332;1925224.239;2486326.2083
Computer Software;14;1390944.90044;1839633.205;2843815.448
Computer Software;15;2802987.40407;3086300.6225;5134852.2595
Computer Software;16;4842168.85539;5383184.1445;7309508.7052
Computer Software;18;9258148.22132;10237491.84;13200841.818
Computer Software;19;8499785.27584;9645196.747;12164323.7
Computer Software;22;18176040.8485;19347058.95;25531169.859
Computer Software;24;28475975.642;29231520.49;39985470.938
Computer Software;27;47549775.1426;48906819.56;51503310.536
Tobacco;12;759156.71274;826663.842;1056125.6285
Tobacco;13;1267675.4426;1503756.074;1747380.543
Tobacco;14;1673769.85888;1732362.356;1918912.0296
Tobacco;15;2180125.63652;2302602.3055;2462906.3401
Tobacco;16;3744757.023;3991250.114;5181135.4
Tobacco;22;9993134.97582;9994350.23;10341485.334
Publishing;11;335228.0;397326.0;622678.2
Publishing;12;833280.52;956589.0;1412453.2
Publishing;13;1359162.64;1576534.0;2122071.0
Publishing;14;2010292.56;2165126.0;2607877.2
Publishing;15;2450372.84;2672129.0;3758109.2
Publishing;16;3849543.7;3994977.0;5139888.2
Publishing;18;7442491.2;8023507.0;8576376.6
Sporting Goods;11;382569.6563;400366.2813;595110.68912
Sporting Goods;12;604427.54688;672055.1856;1252684.435
Sporting Goods;13;1044979.86996;1239224.628;2218198.285
Sporting Goods;14;1625490.5295;1881525.8915;4533825.0569
Sporting Goods;15;1984195.62047;2636654.7475;3450614.5189
Sporting Goods;16;4243674.35214;4427022.917;5392250.2544
Sporting Goods;19;10722572.5104;10849108.47;15311429.63
Trading;11;293516.743046;316368.5225;633397.65696
Trading;12;423037.494272;487194.7824;761711.6654
Trading;13;858585.24212;887815.93535;945581.18521
Trading;14;1124561.12022;1190935.85;1517062.6126
Trading;15;1726561.5824;1866426.163;2120602.4614
Trading;16;2841290.28912;3033661.057;4366649.0669
Trading;18;5167432.09172;5295286.343;5874978.376
Trading;19;6161621.53142;6242431.936;6737880.8782
Trading;24;9560078.33034;10433431.66;10699144.132
Import and Export;14;9003169.30959;9312153.156;10931791.0822
Import and Export;15;8827943.14128;9595304.574;12759947.881
Import and Export;16;12018004.1882;12537722.67;14974652.59
