Consumer Goods;Production and Manufacturing;15;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24], [27]];1;1
Consumer Goods;Production and Manufacturing;16;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24], [27]];0;1
Consumer Goods;Production and Manufacturing;17;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25], [26, 27]];1;1
Consumer Goods;Production and Manufacturing;18;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24], [27]];1;1
Consumer Goods;Production and Manufacturing;19;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24], [27]];0;1
Consumer Goods;Production and Manufacturing;20;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24], [27, 28]];1;1
Consumer Goods;Production and Manufacturing;21;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24], [27, 28]];1;1
Consumer Goods;Production and Manufacturing;22;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24], [27]];0;1
Consumer Goods;Production and Manufacturing;23;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25], [26, 27]];1;1
Consumer Goods;Production and Manufacturing;24;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24], [27]];0;1
Consumer Goods;Production and Manufacturing;25;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25], [26, 27]];1;1
Consumer Goods;Production and Manufacturing;26;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26], [27, 28, 29]];1;1
Consumer Goods;Production and Manufacturing;27;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24], [27]];0;0
Consumer Goods;Production and Manufacturing;28;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24], [27, 28]];0;0
Consumer Goods;Production and Manufacturing;29;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26], [27, 28, 29]];0;0
Food & Beverages;Marketing - B2C;8;g2;[[8, 9, 10], [11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22], [23, 24, 25]];1;1
Food & Beverages;Marketing - B2C;9;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24]];1;1
Food & Beverages;Marketing - B2C;10;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Food & Beverages;Marketing - B2C;11;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Food & Beverages;Marketing - B2C;12;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Food & Beverages;Marketing - B2C;13;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Food & Beverages;Marketing - B2C;14;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Food & Beverages;Marketing - B2C;15;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Food & Beverages;Marketing - B2C;16;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];0;1
Food & Beverages;Marketing - B2C;17;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];1;1
Food & Beverages;Marketing - B2C;18;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Food & Beverages;Marketing - B2C;19;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];0;1
Food & Beverages;Marketing - B2C;20;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24]];1;1
Food & Beverages;Marketing - B2C;21;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24]];1;1
Food & Beverages;Marketing - B2C;22;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];0;1
Food & Beverages;Marketing - B2C;23;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];1;1
Food & Beverages;Marketing - B2C;24;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];0;0
Food & Beverages;Marketing - B2C;25;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];0;0
Food & Beverages;Marketing - B2C;26;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26]];0;0
Consumer Goods;Marketing - B2C;8;g2;[[8, 9, 10], [11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22], [23, 24, 25]];1;1
Consumer Goods;Marketing - B2C;9;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24]];1;1
Consumer Goods;Marketing - B2C;10;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Consumer Goods;Marketing - B2C;11;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Consumer Goods;Marketing - B2C;12;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Consumer Goods;Marketing - B2C;13;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Consumer Goods;Marketing - B2C;14;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Consumer Goods;Marketing - B2C;15;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Consumer Goods;Marketing - B2C;16;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];0;1
Consumer Goods;Marketing - B2C;17;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];1;1
Consumer Goods;Marketing - B2C;18;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Consumer Goods;Marketing - B2C;19;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];0;1
Consumer Goods;Marketing - B2C;20;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24]];1;1
Consumer Goods;Marketing - B2C;21;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24]];1;1
Consumer Goods;Marketing - B2C;22;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];0;1
Consumer Goods;Marketing - B2C;23;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];1;1
Consumer Goods;Marketing - B2C;24;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];0;0
Consumer Goods;Marketing - B2C;25;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];0;0
Consumer Goods;Marketing - B2C;26;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26]];0;0
Food & Beverages;Category Management;10;g2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24]];1;1
Food & Beverages;Category Management;11;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24]];1;1
Food & Beverages;Category Management;12;g1;[[12], [13], [15], [16], [18], [19], [22], [24]];1;1
Food & Beverages;Category Management;13;g1;[[12], [13], [15], [16], [18], [19], [22], [24]];0;1
Food & Beverages;Category Management;14;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24]];1;1
Food & Beverages;Category Management;15;g1;[[12], [13], [15], [16], [18], [19], [22], [24]];1;1
Food & Beverages;Category Management;16;g1;[[12], [13], [15], [16], [18], [19], [22], [24]];0;1
Food & Beverages;Category Management;17;g2;[[12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];1;1
Food & Beverages;Category Management;18;g1;[[12], [13], [15], [16], [18], [19], [22], [24]];1;1
Food & Beverages;Category Management;19;g1;[[12], [13], [15], [16], [18], [19], [22], [24]];0;1
Food & Beverages;Category Management;20;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24]];1;1
Food & Beverages;Category Management;21;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24]];1;1
Food & Beverages;Category Management;22;g1;[[12], [13], [15], [16], [18], [19], [22], [24]];0;1
Food & Beverages;Category Management;23;g2;[[12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];1;1
Food & Beverages;Category Management;24;g1;[[12], [13], [15], [16], [18], [19], [22], [24]];0;0
Food & Beverages;Category Management;25;g2;[[12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];0;0
Food & Beverages;Category Management;26;g2;[[12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26]];0;0
Consumer Goods;Category Management;10;g2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24]];1;1
Consumer Goods;Category Management;11;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24]];1;1
Consumer Goods;Category Management;12;g1;[[12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Consumer Goods;Category Management;13;g1;[[12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Consumer Goods;Category Management;14;g1;[[12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Consumer Goods;Category Management;15;g1;[[12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Consumer Goods;Category Management;16;g1;[[12], [13], [14], [15], [16], [18], [19], [22], [24]];0;1
Consumer Goods;Category Management;17;g2;[[12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];1;1
Consumer Goods;Category Management;18;g1;[[12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Consumer Goods;Category Management;19;g1;[[12], [13], [14], [15], [16], [18], [19], [22], [24]];0;1
Consumer Goods;Category Management;20;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24]];1;1
Consumer Goods;Category Management;21;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24]];1;1
Consumer Goods;Category Management;22;g1;[[12], [13], [14], [15], [16], [18], [19], [22], [24]];0;1
Consumer Goods;Category Management;23;g2;[[12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];1;1
Consumer Goods;Category Management;24;g1;[[12], [13], [14], [15], [16], [18], [19], [22], [24]];0;0
Consumer Goods;Category Management;25;g2;[[12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];0;0
Consumer Goods;Category Management;26;g2;[[12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26]];0;0
Food & Beverages;Finance - Audit;10;g2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [22, 23, 24]];1;1
Food & Beverages;Finance - Audit;11;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [21, 22], [23, 24]];1;1
Food & Beverages;Finance - Audit;12;g1;[[12], [13], [14], [15], [16], [18], [22], [24]];1;1
Food & Beverages;Finance - Audit;13;g1;[[12], [13], [14], [15], [16], [18], [22], [24]];1;1
Food & Beverages;Finance - Audit;14;g1;[[12], [13], [14], [15], [16], [18], [22], [24]];1;1
Food & Beverages;Finance - Audit;15;g1;[[12], [13], [14], [15], [16], [18], [22], [24]];1;1
Food & Beverages;Finance - Audit;16;g1;[[12], [13], [14], [15], [16], [18], [22], [24]];0;1
Food & Beverages;Finance - Audit;17;g2;[[12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];1;1
Food & Beverages;Finance - Audit;18;g1;[[12], [13], [14], [15], [16], [18], [22], [24]];0;1
Food & Beverages;Finance - Audit;19;g2;[[12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];0;1
Food & Beverages;Finance - Audit;20;g2;[[12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26]];1;1
Food & Beverages;Finance - Audit;21;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [21, 22], [23, 24]];1;1
Food & Beverages;Finance - Audit;22;g1;[[12], [13], [14], [15], [16], [18], [22], [24]];0;1
Food & Beverages;Finance - Audit;23;g2;[[12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];1;1
Food & Beverages;Finance - Audit;24;g1;[[12], [13], [14], [15], [16], [18], [22], [24]];0;0
Food & Beverages;Finance - Audit;25;g2;[[12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];0;0
Food & Beverages;Finance - Audit;26;g2;[[12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26]];0;0
Consumer Goods;Finance - Audit;10;g2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [22, 23, 24]];1;1
Consumer Goods;Finance - Audit;11;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [21, 22], [23, 24]];1;1
Consumer Goods;Finance - Audit;12;g1;[[12], [13], [14], [15], [16], [18], [22], [24]];1;1
Consumer Goods;Finance - Audit;13;g1;[[12], [13], [14], [15], [16], [18], [22], [24]];1;1
Consumer Goods;Finance - Audit;14;g1;[[12], [13], [14], [15], [16], [18], [22], [24]];1;1
Consumer Goods;Finance - Audit;15;g1;[[12], [13], [14], [15], [16], [18], [22], [24]];1;1
Consumer Goods;Finance - Audit;16;g1;[[12], [13], [14], [15], [16], [18], [22], [24]];0;1
Consumer Goods;Finance - Audit;17;g2;[[12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];1;1
Consumer Goods;Finance - Audit;18;g1;[[12], [13], [14], [15], [16], [18], [22], [24]];0;1
Consumer Goods;Finance - Audit;19;g2;[[12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];0;1
Consumer Goods;Finance - Audit;20;g2;[[12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26]];1;1
Consumer Goods;Finance - Audit;21;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [21, 22], [23, 24]];1;1
Consumer Goods;Finance - Audit;22;g1;[[12], [13], [14], [15], [16], [18], [22], [24]];0;1
Consumer Goods;Finance - Audit;23;g2;[[12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];1;1
Consumer Goods;Finance - Audit;24;g1;[[12], [13], [14], [15], [16], [18], [22], [24]];0;0
Consumer Goods;Finance - Audit;25;g2;[[12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];0;0
Consumer Goods;Finance - Audit;26;g2;[[12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26]];0;0
Food & Beverages;Quality Assurance;8;g2;[[8, 9, 10], [11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22]];1;1
Food & Beverages;Quality Assurance;9;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22]];1;1
Food & Beverages;Quality Assurance;10;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Food & Beverages;Quality Assurance;11;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Food & Beverages;Quality Assurance;12;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Food & Beverages;Quality Assurance;13;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Food & Beverages;Quality Assurance;14;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Food & Beverages;Quality Assurance;15;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Food & Beverages;Quality Assurance;16;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];0;1
Food & Beverages;Quality Assurance;17;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23]];1;1
Food & Beverages;Quality Assurance;18;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Food & Beverages;Quality Assurance;19;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];0;1
Food & Beverages;Quality Assurance;20;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22]];1;1
Food & Beverages;Quality Assurance;21;g2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24]];1;1
Food & Beverages;Quality Assurance;22;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];0;0
Food & Beverages;Quality Assurance;23;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23]];0;0
Food & Beverages;Quality Assurance;24;g2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24]];0;0
Consumer Goods;Quality Assurance;8;g2;[[8, 9, 10], [11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22]];1;1
Consumer Goods;Quality Assurance;9;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22]];1;1
Consumer Goods;Quality Assurance;10;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Consumer Goods;Quality Assurance;11;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Consumer Goods;Quality Assurance;12;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Consumer Goods;Quality Assurance;13;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Consumer Goods;Quality Assurance;14;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Consumer Goods;Quality Assurance;15;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Consumer Goods;Quality Assurance;16;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];0;1
Consumer Goods;Quality Assurance;17;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23]];1;1
Consumer Goods;Quality Assurance;18;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Consumer Goods;Quality Assurance;19;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];0;1
Consumer Goods;Quality Assurance;20;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22]];1;1
Consumer Goods;Quality Assurance;21;g2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24]];1;1
Consumer Goods;Quality Assurance;22;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];0;0
Consumer Goods;Quality Assurance;23;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23]];0;0
Consumer Goods;Quality Assurance;24;g2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24]];0;0
Food & Beverages;Finance - Treasury;11;g2;[[11, 12, 13], [14, 15, 16], [17, 18, 19]];1;1
Food & Beverages;Finance - Treasury;12;g2;[[12, 13], [14, 15], [16, 17], [18, 19]];1;1
Food & Beverages;Finance - Treasury;13;g1;[[13], [14], [16], [19]];1;1
Food & Beverages;Finance - Treasury;14;g1;[[13], [14], [16], [19]];0;1
Food & Beverages;Finance - Treasury;15;g2;[[12, 13], [14, 15], [16, 17], [18, 19]];1;1
Food & Beverages;Finance - Treasury;16;g1;[[13], [14], [16], [19]];0;1
Food & Beverages;Finance - Treasury;17;g2;[[12, 13], [14, 15], [16, 17], [18, 19]];1;1
Food & Beverages;Finance - Treasury;18;g2;[[13, 14, 15], [16, 17, 18], [19, 20, 21]];1;1
Food & Beverages;Finance - Treasury;19;g1;[[13], [14], [16], [19]];0;0
Food & Beverages;Finance - Treasury;20;g2;[[13, 14], [15, 16], [19, 20]];0;0
Food & Beverages;Finance - Treasury;21;g2;[[13, 14, 15], [16, 17, 18], [19, 20, 21]];0;0
Consumer Goods;Finance - Treasury;9;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26]];1;1
Consumer Goods;Finance - Treasury;10;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];1;1
Consumer Goods;Finance - Treasury;11;g1;[[11], [13], [14], [15], [16], [18], [19], [22], [24]];0;1
Consumer Goods;Finance - Treasury;12;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24]];1;1
Consumer Goods;Finance - Treasury;13;g1;[[11], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Consumer Goods;Finance - Treasury;14;g1;[[11], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Consumer Goods;Finance - Treasury;15;g1;[[11], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Consumer Goods;Finance - Treasury;16;g1;[[11], [13], [14], [15], [16], [18], [19], [22], [24]];0;1
Consumer Goods;Finance - Treasury;17;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];1;1
Consumer Goods;Finance - Treasury;18;g1;[[11], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Consumer Goods;Finance - Treasury;19;g1;[[11], [13], [14], [15], [16], [18], [19], [22], [24]];0;1
Consumer Goods;Finance - Treasury;20;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24]];1;1
Consumer Goods;Finance - Treasury;21;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24]];1;1
Consumer Goods;Finance - Treasury;22;g1;[[11], [13], [14], [15], [16], [18], [19], [22], [24]];0;1
Consumer Goods;Finance - Treasury;23;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];1;1
Consumer Goods;Finance - Treasury;24;g1;[[11], [13], [14], [15], [16], [18], [19], [22], [24]];0;0
Consumer Goods;Finance - Treasury;25;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];0;0
Consumer Goods;Finance - Treasury;26;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26]];0;0
Food & Beverages;Information Technology;9;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26]];1;1
Food & Beverages;Information Technology;10;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];1;1
Food & Beverages;Information Technology;11;g1;[[11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Food & Beverages;Information Technology;12;g1;[[11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Food & Beverages;Information Technology;13;g1;[[11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Food & Beverages;Information Technology;14;g1;[[11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Food & Beverages;Information Technology;15;g1;[[11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Food & Beverages;Information Technology;16;g1;[[11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];0;1
Food & Beverages;Information Technology;17;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];1;1
Food & Beverages;Information Technology;18;g1;[[11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Food & Beverages;Information Technology;19;g1;[[11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];0;1
Food & Beverages;Information Technology;20;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24]];1;1
Food & Beverages;Information Technology;21;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24]];1;1
Food & Beverages;Information Technology;22;g1;[[11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];0;1
Food & Beverages;Information Technology;23;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];1;1
Food & Beverages;Information Technology;24;g1;[[11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];0;0
Food & Beverages;Information Technology;25;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];0;0
Food & Beverages;Information Technology;26;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26]];0;0
Consumer Goods;Information Technology;8;g2;[[8, 9, 10], [11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22], [23, 24, 25]];1;1
Consumer Goods;Information Technology;9;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24]];1;1
Consumer Goods;Information Technology;10;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Consumer Goods;Information Technology;11;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Consumer Goods;Information Technology;12;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Consumer Goods;Information Technology;13;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Consumer Goods;Information Technology;14;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Consumer Goods;Information Technology;15;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Consumer Goods;Information Technology;16;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];0;1
Consumer Goods;Information Technology;17;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];1;1
Consumer Goods;Information Technology;18;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];1;1
Consumer Goods;Information Technology;19;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];0;1
Consumer Goods;Information Technology;20;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24]];1;1
Consumer Goods;Information Technology;21;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24]];1;1
Consumer Goods;Information Technology;22;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];0;1
Consumer Goods;Information Technology;23;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];1;1
Consumer Goods;Information Technology;24;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [24]];0;0
Consumer Goods;Information Technology;25;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [24, 25]];0;0
Consumer Goods;Information Technology;26;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26]];0;0
Food & Beverages;Customer Service;9;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17]];1;1
Food & Beverages;Customer Service;10;g2;[[10, 11], [12, 13], [14, 15], [16, 17]];1;1
Food & Beverages;Customer Service;11;g1;[[11], [12], [13], [14], [15], [16]];1;1
Food & Beverages;Customer Service;12;g1;[[11], [12], [13], [14], [15], [16]];1;1
Food & Beverages;Customer Service;13;g1;[[11], [12], [13], [14], [15], [16]];1;1
Food & Beverages;Customer Service;14;g1;[[11], [12], [13], [14], [15], [16]];1;1
