Oil and Energy Operations - Downstream;15;3347503.74682;3734269.825;4821592.2274
Oil and Energy Operations - Downstream;16;5759887.43739;6232184.641;9212069.8309
Oil and Energy Operations - Downstream;18;8256792.49336;9505388.08;11526310.918
Oil and Energy Operations - Downstream;19;9869277.06622;10450496.09;11956712.01
Oil and Energy Operations - Downstream;22;14731437.7174;16261266.66;21065675.116
Oil and Energy Operations;10;284868.7056;401487.7104;760098.3949
Oil and Energy Operations;11;381393.8238;435778.0983;1311252.6047
Oil and Energy Operations;12;725462.8821;787953.6671;1919508.7465
Oil and Energy Operations;13;1017879.769;1180962.81;2654660.6588
Oil and Energy Operations;14;1557886.33128;2492244.232;5099726.4862
Oil and Energy Operations;15;2012969.01684;2224164.323;4520161.283
Oil and Energy Operations;16;3233077.21426;4198356.624;9040618.0898
Oil and Energy Operations;18;4979753.34266;9050939.723;15370739.11
Oil and Energy Operations;19;6646072.81264;9008197.767;22317156.062
Oil and Energy Operations;22;8756967.7392;10181268.05;18483525.898
Oil and Energy Operations;24;17647006.1457;18477303.145;20072078.133
Operations;10;239202.009514;282354.17395;329210.03385
Operations;11;316500.3352;347529.6026;537280.7712
Operations;12;732300.139604;1124403.787;1484520.2282
Operations;13;1577090.3874;1606613.536;2195637.7392
Operations;14;1695196.08905;2176276.497;4968855.0
Operations;15;3142669.44676;3930829.477;5243106.7784
Operations;16;3532283.47284;3872839.085;5900664.3798
Operations;19;6364671.1372;6436974.798;6521349.7536
Engineering - Electrical & Electronics;11;245862.738288;302337.8784;551198.88936
Engineering - Electrical & Electronics;12;481916.081979;581124.75615;1069871.7065
Engineering - Electrical & Electronics;13;858983.497128;1026095.558;1417763.3462
Engineering - Electrical & Electronics;14;1407417.98392;1634470.5655;2470923.3441
Engineering - Electrical & Electronics;15;2660551.024;2905388.084;3293346.276
Engineering - Electrical & Electronics;16;3444455.07014;3752943.57;6087683.1076
Engineering - Electrical & Electronics;18;4515874.33105;6345752.8075;11192478.17
Exploration;11;575235.080168;679311.8001;1230671.6056
Exploration;12;632000.3046;828243.00865;2203858.0424
Exploration;13;1079635.92304;2493317.0;4581414.0516
Exploration;14;3291158.0538;4350499.207;5846619.743
Exploration;15;3724994.19974;4793140.5495;8502800.3243
Exploration;16;4422076.68666;6052355.378;9501071.3937
Exploration;18;7679054.72214;10464316.755;14517614.071
Exploration;19;12776587.578;13243206.59;21855501.492
Exploration;22;10577641.6009;16171643.74;19404145.768
Strategy and Corporate Planning;13;1796237.3665;1894896.667;2408145.249
Strategy and Corporate Planning;15;3053471.99644;3753366.2695;5129967.4378
Strategy and Corporate Planning;16;4981217.2955;6486047.07;8152880.737
Strategy and Corporate Planning;18;10095118.6445;11550528.74;14683369.28
Strategy and Corporate Planning;24;32783951.6502;34114432.67;41001277.91
Marine Operations;12;987774.037391;1082958.3915;2045075.4111
Marine Operations;13;2228712.26396;2455836.635;3361996.088
Marine Operations;14;2761951.06406;2896819.898;3172829.8804
Marine Operations;15;4123050.63304;4451023.655;5085997.7156
Marine Operations;16;5912787.01348;6790702.488;9509690.8018
Marketing - B2C;10;212758.88869;317503.1044;617519.8087
Marketing - B2C;11;343479.917;397088.0496;625349.2282
Marketing - B2C;12;654660.19068;758026.007;1188795.6466
Marketing - B2C;13;857214.401752;1158532.763;2238133.8528
Marketing - B2C;14;900571.464354;1223247.602;2316180.5484
Marketing - B2C;15;2445003.93236;2708526.106;3791102.57
Marketing - B2C;16;3271862.22088;3945345.49;5563367.096
Marketing - B2C;17;3614918.59004;3846423.0755;5763751.1134
Marketing - B2C;18;6054106.79356;7174269.287;12498296.754
Marketing - B2C;19;8900672.91815;9855376.7265;15175805.155
Marketing - B2C;22;9931197.18318;10042512.33;14389077.63
Category Management;12;1321160.40848;1625613.3175;2508509.934
Category Management;13;1049226.86844;2297107.878;3539181.7938
Category Management;14;1488428.91101;1799557.014;3268028.0138
Category Management;15;1359546.05952;1661913.8825;3897316.9196
Category Management;16;3880089.81735;5393744.0055;9005733.769
Category Management;18;5662255.99115;6274782.2615;9408695.7489
Category Management;19;6977497.96726;7588658.409;10196688.038
Category Management;22;10182851.0394;11326242.26;14120657.971
Medical;11;173290.8816;181861.5888;216295.49412
Medical;12;241258.40928;295509.7728;661534.2997
Medical;13;1234087.56382;1353202.3345;1510478.8984
Medical;14;1632816.532;1775253.006;3397740.1824
Medical;15;1614566.48458;1830185.403;2607331.9918
Medical;16;4879290.94926;5387259.378;9437433.509
Medical;18;5903471.66504;6035991.78;6169512.6264
Human Resources - Industrial Relations;11;472417.964064;494870.2776;891423.49148
Human Resources - Industrial Relations;12;1011492.35669;1192994.074;1770848.0124
Human Resources - Industrial Relations;13;928086.614472;983356.2287;1886170.7974
Human Resources - Industrial Relations;14;1616993.88108;2167286.675;2701987.6845
Human Resources - Industrial Relations;15;1722716.83216;2059212.7415;4008544.3173
Human Resources - Industrial Relations;16;2812131.49036;3095662.4785;4589373.6858
Human Resources - Industrial Relations;18;5060138.78307;5836681.999;10067169.5554
Agricultural Services and Operations;11;175720.685732;203221.2787;302932.9951
Agricultural Services and Operations;12;547469.827044;598485.8861;1086191.742
Agricultural Services and Operations;13;1081597.68781;1173560.843;1936070.553
Agricultural Services and Operations;14;1564152.81163;1715024.491;3368481.8406
Agricultural Services and Operations;15;2557960.54076;3187420.962;4063468.961
Agricultural Services and Operations;16;3050778.44297;5105818.2835;6023743.5524
Product Development;11;325869.683605;375986.66225;531232.96923
Product Development;12;568551.4088;568551.4088;986645.2795
Product Development;13;1263469.52636;1596400.675;2326294.6884
Product Development;14;1789553.80924;1928733.8175;3124683.6695
Product Development;15;2163081.25872;2388515.974;3282534.3008
Product Development;16;2825238.68473;2966315.396;5495521.4518
Product Development;18;4489524.87795;5194650.1285;7826985.769
Product Development;19;8859899.6746;9016188.957;9238705.2432
Product Development - Hardware;11;159535.5264;159535.5264;162567.23328
Product Development - Hardware;12;494567.547441;540204.71395;765745.65768
Product Development - Hardware;13;355708.787571;399262.9221;517767.57039
Product Development - Hardware;14;518825.801487;609079.73385;1006721.267
Product Development - Hardware;15;898049.94759;1018442.747;1541012.582
Product Development - Hardware;16;1492938.40984;1836139.414;6142375.0118
Product Development - Hardware;18;8270198.80719;8651209.017;11608918.38
Product Development - Manufacturing;10;203008.140864;203617.2816;1091869.1652
Product Development - Manufacturing;11;350392.390824;426201.3936;968621.24372
Product Development - Manufacturing;12;661141.3323;884341.8167;1364131.5696
Product Development - Manufacturing;13;1012414.43488;1120542.07;1651678.985
Product Development - Manufacturing;14;1563109.9388;1916565.114;2746047.1048
Product Development - Manufacturing;15;2081162.7221;2384058.626;3726082.411
Product Development - Manufacturing;16;3728071.59723;4155445.632;5681124.2923
Product Development - Manufacturing;18;6209568.5756;6516248.489;7617288.3679
Product Development - Manufacturing;19;6586715.72682;6807530.7685;7790867.0574
Infrastructure Operations;10;226005.1344;259218.4699;403731.864
Infrastructure Operations;11;341208.561802;396240.66;707205.20852
Infrastructure Operations;12;386389.12896;485676.1296;1138126.79
Infrastructure Operations;13;621051.64126;822676.0644;1694094.048
Infrastructure Operations;14;1216189.11177;1447936.6805;2620684.1907
Infrastructure Operations;15;1528397.14262;2057003.533;3863752.5148
