Software Development;[14, 15, 16];2086265.73697;2637296.4245;5047136.72
Software Development;[15, 16];2311273.49212;2824527.803;5272048.0576
Software Development;[15, 16, 17];2311273.49212;2824527.803;5272048.0576
Software Development;[16, 17];2235393.0458;2856469.6;5609976.003
Software Development;[16, 17, 18];2331014.87238;3025931.624;6513901.5038
Software Development;[17, 18];6811917.55882;8332908.101;12282725.571
Software Development;[17, 18, 19];6791878.87146;8139490.909;12211634.282
Software Development;[18, 19];6791878.87146;8139490.909;12211634.282
Software Development;[18, 19, 20];6791878.87146;8139490.909;12211634.282
Software Development;[19, 20];6791360.03832;8039165.042;11340462.47
Software Development;[19, 20, 21];6791360.03832;8039165.042;11340462.47
Software Development;[20, 21, 22];18576354.4036;19237363.84;25339876.08
Software Development;[21, 22];18576354.4036;19237363.84;25339876.08
Software Development;[21, 22, 23];18576354.4036;19237363.84;25339876.08
Software Development;[22, 23];18576354.4036;19237363.84;25339876.08
Software Development;[22, 23, 24];18562940.6076;21067626.085;28631533.587
Software Development;[23, 24];20569126.2812;26420565.5;32137272.198
Software Development;[23, 24, 25];20569126.2812;26420565.5;32137272.198
Software Development;[24, 25];20569126.2812;26420565.5;32137272.198
Software Development;[24, 25, 26];20569126.2812;26420565.5;32137272.198
Education;[9, 10, 11];311170.596048;358124.79445;631116.84345
Education;[10, 11];311170.596048;358124.79445;631116.84345
Education;[10, 11, 12];326585.0016;393713.4835;827931.57546
Education;[11, 12];326605.156992;394086.6638;828017.85352
Education;[11, 12, 13];327341.855232;396451.7088;839220.2553
Education;[12, 13];760190.89768;815494.3738;1265492.6372
Education;[12, 13, 14];776031.476423;925308.6056;1902503.968
Education;[13, 14];846751.219682;1202778.594;2165166.9948
Education;[13, 14, 15];942344.419012;1307849.7415;2497011.0152
Education;[14, 15];925756.853699;1299755.9755;2516410.103
Education;[14, 15, 16];954307.689709;1366258.4125;3021113.1873
Education;[15, 16];2525644.903;3022953.502;5898785.497
Education;[15, 16, 17];2525644.903;3022953.502;5898785.497
Education;[16, 17];3887316.32755;5026620.396;6298800.3615
Education;[16, 17, 18];5210520.2865;6114086.081;11268946.25
